"ClassTime_ID","DBCarClass_ID","Period_ID"
139735,1556,22
139736,1556,23
139737,1556,24
139738,1556,25
139739,1556,26
139740,1556,27
139741,1556,29
139742,1556,30
139743,1556,31
139744,1556,32
139745,1556,33
139746,1556,34
139747,1556,35
139748,1556,36
139749,1556,37
139750,1556,38
139751,1556,40
139752,1556,39
139753,1556,41
139754,1556,42
139755,1556,43
139756,1556,44
139757,1556,45
139758,1556,46
139759,1556,47
139760,1556,48
139761,1556,49
139762,1556,50
139763,1556,51
139764,1556,52
139765,1485,3
139766,1485,5
139767,1485,7
139768,1485,9
139769,1485,11
139770,1485,13
139771,1485,15
139772,1485,17
139773,1485,19
139774,1485,21
139775,1485,22
139776,1485,23
139777,1485,24
139778,1485,25
139779,1485,26
139780,1485,27
139781,1485,29
139782,1485,30
139783,1485,31
139784,1485,32
139785,1485,33
139786,1485,34
139787,1485,35
139788,1485,36
139789,1485,37
139790,1485,38
139791,1485,40
139792,1485,39
139793,1485,41
139794,1485,42
139795,1485,43
139796,1485,44
139797,1485,45
139798,1485,46
139799,1485,47
139800,1485,48
139801,1485,49
139802,1485,50
139803,1485,51
139804,1485,52
139805,1515,3
139806,1515,5
139807,1515,7
139808,1515,9
139809,1515,11
139810,1515,13
139811,1515,15
139812,1515,17
139813,1515,19
139814,1515,21
139815,1515,54
139816,1515,55
139817,1515,56
139818,1515,57
139819,1515,58
139820,1515,59
139821,1515,60
139822,1515,62
139823,1515,61
139824,1515,63
139825,1515,64
139826,1515,65
139827,1515,66
139828,1515,67
139829,1515,68
139830,1515,69
139831,1515,70
139832,1515,71
139833,1515,72
139834,1515,73
139835,1515,74
139836,1515,75
139837,1515,79
139838,1515,77
139839,1515,81
139840,1515,76
139841,1515,78
139842,1515,80
139843,1515,83
139844,1515,82
139845,1515,84
139846,1515,85
139847,1515,87
139848,1515,86
139849,1515,88
139850,1515,102
139851,1515,98
139852,1515,99
139853,1515,100
139854,1515,101
139855,1515,103
139856,1515,106
139857,1515,104
139858,1515,105
139859,1515,107
139860,1515,1
139861,1495,1
139862,1495,3
139863,1495,5
139864,1495,9
139865,1495,7
139866,1495,11
139867,1495,13
139868,1495,19
139869,1495,15
139870,1495,17
139871,1495,21
139872,1495,22
139873,1495,23
139874,1495,24
139875,1495,25
139876,1495,26
139877,1495,27
139878,1495,29
139879,1495,30
139880,1495,31
139881,1495,32
139882,1495,33
139883,1495,34
139884,1495,35
139885,1495,36
139886,1495,37
139887,1495,38
139888,1495,39
139889,1495,40
139890,1495,41
139891,1495,42
139892,1495,43
139893,1495,44
139894,1495,45
139895,1495,47
139896,1495,46
139897,1495,48
139898,1495,49
139899,1495,50
139900,1495,51
139901,1495,52
139902,1555,3
139903,1555,5
139904,1555,7
139905,1555,9
139906,1555,11
139907,1555,13
139908,1555,15
139909,1555,17
139910,1555,19
139911,1555,21
139912,1555,22
139913,1555,23
139914,1555,24
139915,1555,25
139916,1555,26
139917,1555,27
139918,1555,29
139919,1555,30
139920,1555,31
139921,1555,32
139922,1555,33
139923,1555,34
139924,1555,35
139925,1555,36
139926,1555,37
139927,1555,38
139928,1555,40
139929,1555,39
139930,1555,41
139931,1555,42
139932,1555,43
139933,1555,44
139934,1555,45
139935,1555,46
139936,1555,47
139937,1555,48
139938,1555,49
139939,1555,50
139940,1555,51
139941,1555,52
139998,1512,3
139999,1512,5
140000,1512,7
140001,1512,9
140002,1512,11
140003,1512,13
140004,1512,15
140005,1512,17
140006,1512,19
140007,1512,21
140008,1512,54
140009,1512,55
140010,1512,56
140011,1512,57
140012,1512,58
140013,1512,59
140014,1512,60
140015,1512,62
140016,1512,61
140017,1512,63
140018,1512,64
140019,1512,65
140020,1512,66
140021,1512,67
140022,1512,68
140023,1512,69
140024,1512,70
140025,1512,71
140026,1512,72
140027,1512,73
140028,1512,74
140029,1512,75
140030,1512,79
140031,1512,77
140032,1512,81
140033,1512,76
140034,1512,78
140035,1512,80
140036,1512,83
140037,1512,82
140038,1512,84
140039,1512,85
140040,1512,87
140041,1512,86
140042,1512,88
140043,1512,102
140044,1512,98
140045,1512,99
140046,1512,100
140047,1512,101
140048,1512,103
140049,1512,106
140050,1512,104
140051,1512,105
140052,1512,107
140053,1512,1
140054,1522,3
140055,1522,5
140056,1522,7
140057,1522,9
140058,1522,11
140059,1522,13
140060,1522,15
140061,1522,17
140062,1522,19
140063,1522,21
140064,1522,54
140065,1522,55
140066,1522,56
140067,1522,57
140068,1522,58
140069,1522,59
140070,1522,60
140071,1522,62
140072,1522,61
140073,1522,63
140074,1522,64
140075,1522,65
140076,1522,66
140077,1522,67
140078,1522,68
140079,1522,69
140080,1522,70
140081,1522,71
140082,1522,72
140083,1522,73
140084,1522,74
140085,1522,75
140086,1522,79
140087,1522,77
140088,1522,81
140089,1522,76
140090,1522,78
140091,1522,80
140092,1522,83
140093,1522,82
140094,1522,84
140095,1522,85
140096,1522,87
140097,1522,86
140098,1522,88
140099,1522,102
140100,1522,98
140101,1522,99
140102,1522,100
140103,1522,101
140104,1522,103
140105,1522,106
140106,1522,104
140107,1522,105
140108,1522,107
140109,1522,1
140110,1513,3
140111,1513,5
140112,1513,7
140113,1513,9
140114,1513,11
140115,1513,13
140116,1513,15
140117,1513,17
140118,1513,19
140119,1513,21
140120,1513,54
140121,1513,55
140122,1513,56
140123,1513,57
140124,1513,58
140125,1513,59
140126,1513,60
140127,1513,62
140128,1513,61
140129,1513,63
140130,1513,64
140131,1513,65
140132,1513,66
140133,1513,67
140134,1513,68
140135,1513,69
140136,1513,70
140137,1513,71
140138,1513,72
140139,1513,73
140140,1513,74
140141,1513,75
140142,1513,79
140143,1513,77
140144,1513,81
140145,1513,76
140146,1513,78
140147,1513,80
140148,1513,83
140149,1513,82
140150,1513,84
140151,1513,85
140152,1513,87
140153,1513,86
140154,1513,88
140155,1513,102
140156,1513,98
140157,1513,99
140158,1513,100
140159,1513,101
140160,1513,103
140161,1513,106
140162,1513,104
140163,1513,105
140164,1513,107
140165,1513,1
140166,1514,3
140167,1514,5
140168,1514,7
140169,1514,9
140170,1514,11
140171,1514,13
140172,1514,15
140173,1514,17
140174,1514,19
140175,1514,21
140176,1514,54
140177,1514,55
140178,1514,56
140179,1514,57
140180,1514,58
140181,1514,59
140182,1514,60
140183,1514,62
140184,1514,61
140185,1514,63
140186,1514,64
140187,1514,65
140188,1514,66
140189,1514,67
140190,1514,68
140191,1514,69
140192,1514,70
140193,1514,71
140194,1514,72
140195,1514,73
140196,1514,74
140197,1514,75
140198,1514,79
140199,1514,77
140200,1514,81
140201,1514,76
140202,1514,78
140203,1514,80
140204,1514,83
140205,1514,82
140206,1514,84
140207,1514,85
140208,1514,87
140209,1514,86
140210,1514,88
140211,1514,102
140212,1514,98
140213,1514,99
140214,1514,100
140215,1514,101
140216,1514,103
140217,1514,106
140218,1514,104
140219,1514,105
140220,1514,107
140221,1514,1
140222,899,105
140223,1517,3
140224,1517,5
140225,1517,7
140226,1517,9
140227,1517,11
140228,1517,13
140229,1517,15
140230,1517,17
140231,1517,19
140232,1517,21
140233,1517,54
140234,1517,55
140235,1517,56
140236,1517,57
140237,1517,58
140238,1517,59
140239,1517,60
140240,1517,62
140241,1517,61
140242,1517,63
140243,1517,64
140244,1517,65
140245,1517,66
140246,1517,67
140247,1517,68
140248,1517,69
140249,1517,70
140250,1517,71
140251,1517,72
140252,1517,73
140253,1517,74
140254,1517,75
140255,1517,79
140256,1517,77
140257,1517,81
140258,1517,76
140259,1517,78
140260,1517,80
140261,1517,83
140262,1517,82
140263,1517,84
140264,1517,85
140265,1517,87
140266,1517,86
140267,1517,88
140268,1517,102
140269,1517,98
140270,1517,99
140271,1517,100
140272,1517,101
140273,1517,103
140274,1517,106
140275,1517,104
140276,1517,105
140277,1517,107
140278,1517,1
140279,1531,3
140280,1531,5
140281,1531,7
140282,1531,9
140283,1531,11
140284,1531,13
140285,1531,15
140286,1531,17
140287,1531,19
140288,1531,21
140289,1531,54
140290,1531,55
140291,1531,56
140292,1531,57
140293,1531,58
140294,1531,59
140295,1531,60
140296,1531,62
140297,1531,61
140298,1531,63
140299,1531,64
140300,1531,65
140301,1531,66
140302,1531,67
140303,1531,68
140304,1531,69
140305,1531,70
140306,1531,71
140307,1531,72
140308,1531,73
140309,1531,74
140310,1531,75
140311,1531,79
140312,1531,77
140313,1531,81
140314,1531,76
140315,1531,78
140316,1531,80
140317,1531,83
140318,1531,82
140319,1531,84
140320,1531,85
140321,1531,87
140322,1531,86
140323,1531,88
140324,1531,102
140325,1531,98
140326,1531,99
140327,1531,100
140328,1531,101
140329,1531,103
140330,1531,106
140331,1531,104
140332,1531,105
140333,1531,107
140334,1531,1
140335,1539,3
140336,1539,5
140337,1539,7
140338,1539,9
140339,1539,11
140340,1539,13
140341,1539,15
140342,1539,17
140343,1539,19
140344,1539,21
140345,1539,54
140346,1539,55
140347,1539,56
140348,1539,57
140349,1539,58
140350,1539,59
140351,1539,60
140352,1539,62
140353,1539,61
140354,1539,63
140355,1539,64
140356,1539,65
140357,1539,66
140358,1539,67
140359,1539,68
140360,1539,69
140361,1539,70
140362,1539,71
140363,1539,72
140364,1539,73
140365,1539,74
140366,1539,75
140367,1539,79
140368,1539,77
140369,1539,81
140370,1539,76
140371,1539,78
140372,1539,80
140373,1539,83
140374,1539,82
140375,1539,84
140376,1539,85
140377,1539,87
140378,1539,86
140379,1539,88
140380,1539,102
140381,1539,98
140382,1539,99
140383,1539,100
140384,1539,101
140385,1539,103
140386,1539,106
140387,1539,104
140388,1539,105
140389,1539,107
140390,1539,1
140391,1197,1
140392,1197,3
140393,1197,5
140394,1197,9
140395,1197,7
140396,1197,11
140397,1197,13
140398,1197,19
140399,1197,15
140400,1197,17
140401,1197,21
140402,1197,22
140403,1197,23
140404,1197,24
140405,1197,25
140406,1197,26
140407,1197,27
140408,1197,29
140409,1197,30
140410,1197,31
140411,1197,32
140412,1197,33
140413,1197,34
140414,1197,35
140415,1197,36
140416,1197,37
140417,1197,38
140418,1197,39
140419,1197,40
140420,1197,41
140421,1197,42
140422,1197,43
140423,1197,44
140424,1197,45
140425,1197,47
140426,1197,46
140427,1197,48
140428,1197,49
140429,1197,50
140430,1197,51
140431,1197,52
140432,1483,1
140433,1483,3
140434,1483,5
140435,1483,9
140436,1483,7
140437,1483,11
140438,1483,13
140439,1483,19
140440,1483,15
140441,1483,17
140442,1483,21
140443,1483,22
140444,1483,23
140445,1483,24
140446,1483,25
140447,1483,26
140448,1483,27
140449,1483,29
140450,1483,30
140451,1483,31
140452,1483,32
140453,1483,33
140454,1483,34
140455,1483,35
140456,1483,36
140457,1483,37
140458,1483,38
140459,1483,39
140460,1483,40
140461,1483,41
140462,1483,42
140463,1483,43
140464,1483,44
140465,1483,45
140466,1483,47
140467,1483,46
140468,1483,48
140469,1483,49
140470,1483,50
140471,1483,51
140472,1483,52
140514,1544,1
140515,1544,3
140516,1544,5
140517,1544,9
140518,1544,7
140519,1544,11
140520,1544,13
140521,1544,19
140522,1544,15
140523,1544,17
140524,1544,21
140525,1544,22
140526,1544,23
140527,1544,24
140528,1544,25
140529,1544,26
140530,1544,27
140531,1544,29
140532,1544,30
140533,1544,31
140534,1544,32
140535,1544,33
140536,1544,34
140537,1544,35
140538,1544,36
140539,1544,37
140540,1544,38
140541,1544,39
140542,1544,40
140543,1544,41
140544,1544,42
140545,1544,43
140546,1544,44
140547,1544,45
140548,1544,47
140549,1544,46
140550,1544,48
140551,1544,49
140552,1544,50
140553,1544,51
140554,1544,52
140555,1195,1
140556,1195,3
140557,1195,5
140558,1195,9
140559,1195,7
140560,1195,11
140561,1195,13
140562,1195,19
140563,1195,15
140564,1195,17
140565,1195,21
140566,1195,22
140567,1195,23
140568,1195,24
140569,1195,25
140570,1195,26
140571,1195,27
140572,1195,29
140573,1195,30
140574,1195,31
140575,1195,32
140576,1195,33
140577,1195,34
140578,1195,35
140579,1195,36
140580,1195,37
140581,1195,38
140582,1195,39
140583,1195,40
140584,1195,41
140585,1195,42
140586,1195,43
140587,1195,44
140588,1195,45
140589,1195,47
140590,1195,46
140591,1195,48
140592,1195,49
140593,1195,50
140594,1195,51
140595,1195,52
140596,1484,5
140597,1484,9
140598,1484,13
140599,1484,17
140600,1484,21
140601,1484,23
140602,1484,25
140603,1484,27
140604,1484,30
140605,1484,32
140606,1484,34
140607,1484,36
140608,1484,38
140609,1484,40
140610,1484,42
140611,1484,44
140612,1484,46
140613,1484,48
140614,1484,50
140615,1484,52
140616,1488,5
140617,1488,9
140618,1488,13
140619,1488,17
140620,1488,21
140621,1488,23
140622,1488,25
140623,1488,27
140624,1488,30
140625,1488,32
140626,1488,34
140627,1488,36
140628,1488,38
140629,1488,40
140630,1488,42
140631,1488,44
140632,1488,46
140633,1488,48
140634,1488,50
140635,1488,52
140636,1579,5
140637,1579,9
140638,1579,13
140639,1579,17
140640,1579,21
140641,1579,23
140642,1579,25
140643,1579,27
140644,1579,30
140645,1579,32
140646,1579,34
140647,1579,36
140648,1579,38
140649,1579,40
140650,1579,42
140651,1579,44
140652,1579,46
140653,1579,48
140654,1579,50
140655,1579,52
140656,1110,5
140657,1110,9
140658,1110,13
140659,1110,17
140660,1110,21
140661,1110,23
140662,1110,25
140663,1110,27
140664,1110,30
140665,1110,32
140666,1110,34
140667,1110,36
140668,1110,38
140669,1110,40
140670,1110,42
140671,1110,44
140672,1110,46
140673,1110,48
140674,1110,50
140675,1110,52
140676,1401,5
140677,1401,9
140678,1401,13
140679,1401,17
140680,1401,21
140681,1401,23
140682,1401,25
140683,1401,27
140684,1401,30
140685,1401,32
140686,1401,34
140687,1401,36
140688,1401,38
140689,1401,40
140690,1401,42
140691,1401,44
140692,1401,46
140693,1401,48
140694,1401,50
140695,1401,52
140696,1554,5
140697,1554,9
140698,1554,13
140699,1554,17
140700,1554,21
140701,1554,23
140702,1554,25
140703,1554,27
140704,1554,30
140705,1554,32
140706,1554,34
140707,1554,36
140708,1554,38
140709,1554,40
140710,1554,42
140711,1554,44
140712,1554,46
140713,1554,48
140714,1554,50
140715,1554,52
140716,800,5
140717,800,9
140718,800,13
140719,800,17
140720,800,21
140721,800,23
140722,800,25
140723,800,27
140724,800,30
140725,800,32
140726,800,34
140727,800,36
140728,800,38
140729,800,40
140730,800,42
140731,800,44
140732,800,46
140733,800,48
140734,800,50
140735,800,52
140736,1397,3
140737,1397,5
140738,1397,7
140739,1397,9
140740,1397,11
140741,1397,13
140742,1397,15
140743,1397,17
140744,1397,19
140745,1397,21
140746,1397,22
140747,1397,23
140748,1397,24
140749,1397,25
140750,1397,26
140751,1397,27
140752,1397,29
140753,1397,30
140754,1397,31
140755,1397,32
140756,1397,33
140757,1397,34
140758,1397,35
140759,1397,36
140760,1397,37
140761,1397,38
140762,1397,39
140763,1397,40
140764,1397,41
140765,1397,42
140766,1397,43
140767,1397,44
140768,1397,45
140769,1397,46
140770,1397,47
140771,1397,48
140772,1397,49
140773,1397,50
140774,1397,51
140775,1397,52
140776,1557,3
140777,1557,5
140778,1557,7
140779,1557,9
140780,1557,11
140781,1557,13
140782,1557,15
140783,1557,17
140784,1557,19
140785,1557,21
140786,1557,22
140787,1557,23
140788,1557,24
140789,1557,25
140790,1557,26
140791,1557,27
140792,1557,29
140793,1557,30
140794,1557,31
140795,1557,32
140796,1557,33
140797,1557,34
140798,1557,35
140799,1557,36
140800,1557,37
140801,1557,38
140802,1557,40
140803,1557,39
140804,1557,41
140805,1557,42
140806,1557,43
140807,1557,44
140808,1557,45
140809,1557,46
140810,1557,47
140811,1557,48
140812,1557,49
140813,1557,50
140814,1557,51
140815,1557,52
140816,1558,3
140817,1558,5
140818,1558,7
140819,1558,9
140820,1558,11
140821,1558,13
140822,1558,15
140823,1558,17
140824,1558,19
140825,1558,21
140826,1558,22
140827,1558,23
140828,1558,24
140829,1558,25
140830,1558,26
140831,1558,27
140832,1558,29
140833,1558,30
140834,1558,31
140835,1558,32
140836,1558,33
140837,1558,34
140838,1558,35
140839,1558,36
140840,1558,37
140841,1558,38
140842,1558,40
140843,1558,39
140844,1558,41
140845,1558,42
140846,1558,43
140847,1558,44
140848,1558,45
140849,1558,46
140850,1558,47
140851,1558,48
140852,1558,49
140853,1558,50
140854,1558,51
140855,1558,52
140856,1559,3
140857,1559,5
140858,1559,7
140859,1559,9
140860,1559,11
140861,1559,13
140862,1559,15
140863,1559,17
140864,1559,19
140865,1559,21
140866,1559,22
140867,1559,23
140868,1559,24
140869,1559,25
140870,1559,26
140871,1559,27
140872,1559,29
140873,1559,30
140874,1559,31
140875,1559,32
140876,1559,33
140877,1559,34
140878,1559,35
140879,1559,36
140880,1559,37
140881,1559,38
140882,1559,40
140883,1559,39
140884,1559,41
140885,1559,42
140886,1559,43
140887,1559,44
140888,1559,45
140889,1559,46
140890,1559,47
140891,1559,48
140892,1559,49
140893,1559,50
140894,1559,51
140895,1559,52
140896,1399,3
140897,1399,5
140898,1399,7
140899,1399,9
140900,1399,11
140901,1399,13
140902,1399,15
140903,1399,17
140904,1399,19
140905,1399,21
140906,1399,22
140907,1399,23
140908,1399,24
140909,1399,25
140910,1399,26
140911,1399,27
140912,1399,29
140913,1399,30
140914,1399,31
140915,1399,32
140916,1399,33
140917,1399,34
140918,1399,35
140919,1399,36
140920,1399,37
140921,1399,38
140922,1399,39
140923,1399,40
140924,1399,41
140925,1399,42
140926,1399,43
140927,1399,44
140928,1399,45
140929,1399,46
140930,1399,47
140931,1399,48
140932,1399,49
140933,1399,50
140934,1399,51
140935,1399,52
140936,1400,3
140937,1400,5
140938,1400,7
140939,1400,9
140940,1400,11
140941,1400,13
140942,1400,15
140943,1400,17
140944,1400,19
140945,1400,21
140946,1400,22
140947,1400,23
140948,1400,24
140949,1400,25
140950,1400,26
140951,1400,27
140952,1400,29
140953,1400,30
140954,1400,31
140955,1400,32
140956,1400,33
140957,1400,34
140958,1400,35
140959,1400,36
140960,1400,37
140961,1400,38
140962,1400,39
140963,1400,40
140964,1400,41
140965,1400,42
140966,1400,43
140967,1400,44
140968,1400,45
140969,1400,46
140970,1400,47
140971,1400,48
140972,1400,49
140973,1400,50
140974,1400,51
140975,1400,52
140976,1486,3
140977,1486,5
140978,1486,7
140979,1486,9
140980,1486,11
140981,1486,13
140982,1486,15
140983,1486,17
140984,1486,19
140985,1486,21
140986,1486,22
140987,1486,23
140988,1486,24
140989,1486,25
140990,1486,26
140991,1486,27
140992,1486,29
140993,1486,30
140994,1486,31
140995,1486,32
140996,1486,33
140997,1486,34
140998,1486,35
140999,1486,36
141000,1486,37
141001,1486,38
141002,1486,39
141003,1486,40
141004,1486,41
141005,1486,42
141006,1486,43
141007,1486,44
141008,1486,45
141009,1486,46
141010,1486,47
141011,1486,48
141012,1486,49
141013,1486,50
141014,1486,51
141015,1486,52
141016,1487,3
141017,1487,5
141018,1487,7
141019,1487,9
141020,1487,11
141021,1487,13
141022,1487,15
141023,1487,17
141024,1487,19
141025,1487,21
141026,1487,22
141027,1487,23
141028,1487,24
141029,1487,25
141030,1487,26
141031,1487,27
141032,1487,29
141033,1487,30
141034,1487,31
141035,1487,32
141036,1487,33
141037,1487,34
141038,1487,35
141039,1487,36
141040,1487,37
141041,1487,38
141042,1487,39
141043,1487,40
141044,1487,41
141045,1487,42
141046,1487,43
141047,1487,44
141048,1487,45
141049,1487,46
141050,1487,47
141051,1487,48
141052,1487,49
141053,1487,50
141054,1487,51
141055,1487,52
141056,1547,3
141057,1547,5
141058,1547,7
141059,1547,9
141060,1547,11
141061,1547,13
141062,1547,15
141063,1547,17
141064,1547,19
141065,1547,21
141066,1547,22
141067,1547,23
141068,1547,24
141069,1547,25
141070,1547,26
141071,1547,27
141072,1547,29
141073,1547,30
141074,1547,31
141075,1547,32
141076,1547,33
141077,1547,34
141078,1547,35
141079,1547,36
141080,1547,37
141081,1547,38
141082,1547,39
141083,1547,40
141084,1547,41
141085,1547,42
141086,1547,43
141087,1547,44
141088,1547,45
141089,1547,46
141090,1547,47
141091,1547,48
141092,1547,49
141093,1547,50
141094,1547,51
141095,1547,52
141096,3,3
141097,3,5
141098,3,7
141099,3,9
141100,3,11
141101,3,13
141102,3,15
141103,3,17
141104,3,19
141105,3,21
141106,3,22
141107,3,23
141108,3,24
141109,3,25
141110,3,26
141111,3,27
141112,3,29
141113,3,30
141114,3,31
141115,3,32
141116,3,33
141117,3,34
141118,3,35
141119,3,36
141120,3,37
141121,3,38
141122,3,39
141123,3,40
141124,3,41
141125,3,42
141126,3,43
141127,3,44
141128,3,45
141129,3,46
141130,3,47
141131,3,48
141132,3,49
141133,3,50
141134,3,51
141135,3,52
141136,1570,3
141137,1570,5
141138,1570,7
141139,1570,9
141140,1570,11
141141,1570,13
141142,1570,15
141143,1570,17
141144,1570,19
141145,1570,21
141146,1570,22
141147,1570,23
141148,1570,24
141149,1570,25
141150,1570,26
141151,1570,27
141152,1570,29
141153,1570,30
141154,1570,31
141155,1570,32
141156,1570,33
141157,1570,34
141158,1570,35
141159,1570,36
141160,1570,37
141161,1570,38
141162,1570,39
141163,1570,40
141164,1570,41
141165,1570,42
141166,1570,43
141167,1570,44
141168,1570,45
141169,1570,46
141170,1570,47
141171,1570,48
141172,1570,49
141173,1570,50
141174,1570,51
141175,1570,52
141176,1465,3
141177,1465,5
141178,1465,7
141179,1465,9
141180,1465,11
141181,1465,13
141182,1465,15
141183,1465,17
141184,1465,19
141185,1465,21
141186,1465,22
141187,1465,23
141188,1465,24
141189,1465,25
141190,1465,26
141191,1465,27
141192,1465,29
141193,1465,30
141194,1465,31
141195,1465,32
141196,1465,33
141197,1465,34
141198,1465,35
141199,1465,36
141200,1465,37
141201,1465,38
141202,1465,39
141203,1465,40
141204,1465,41
141205,1465,42
141206,1465,43
141207,1465,44
141208,1465,45
141209,1465,46
141210,1465,47
141211,1465,48
141212,1465,49
141213,1465,50
141214,1465,51
141215,1465,52
141216,1560,3
141217,1560,5
141218,1560,7
141219,1560,9
141220,1560,11
141221,1560,13
141222,1560,15
141223,1560,17
141224,1560,19
141225,1560,21
141226,1560,22
141227,1560,23
141228,1560,24
141229,1560,25
141230,1560,26
141231,1560,27
141232,1560,29
141233,1560,30
141234,1560,31
141235,1560,32
141236,1560,33
141237,1560,34
141238,1560,35
141239,1560,36
141240,1560,37
141241,1560,38
141242,1560,39
141243,1560,40
141244,1560,41
141245,1560,42
141246,1560,43
141247,1560,44
141248,1560,45
141249,1560,46
141250,1560,47
141251,1560,48
141252,1560,49
141253,1560,50
141254,1560,51
141255,1560,52
141256,1560,89
141257,1560,10
141258,1560,16
141259,1560,4
141260,1560,90
141261,1560,1
141262,1553,3
141263,1553,5
141264,1553,7
141265,1553,9
141266,1553,11
141267,1553,13
141268,1553,15
141269,1553,17
141270,1553,19
141271,1553,21
141272,1553,22
141273,1553,23
141274,1553,24
141275,1553,25
141276,1553,26
141277,1553,27
141278,1553,29
141279,1553,30
141280,1553,31
141281,1553,32
141282,1553,33
141283,1553,34
141284,1553,35
141285,1553,36
141286,1553,37
141287,1553,38
141288,1553,39
141289,1553,40
141290,1553,41
141291,1553,42
141292,1553,43
141293,1553,44
141294,1553,45
141295,1553,46
141296,1553,47
141297,1553,48
141298,1553,49
141299,1553,50
141300,1553,51
141301,1553,52
141302,1553,89
141303,1553,10
141304,1553,16
141305,1553,4
141306,1553,90
141307,1553,1
141308,1561,3
141309,1561,5
141310,1561,7
141311,1561,9
141312,1561,11
141313,1561,13
141314,1561,15
141315,1561,17
141316,1561,19
141317,1561,21
141318,1561,22
141319,1561,23
141320,1561,24
141321,1561,25
141322,1561,26
141323,1561,27
141324,1561,29
141325,1561,30
141326,1561,31
141327,1561,32
141328,1561,33
141329,1561,34
141330,1561,35
141331,1561,36
141332,1561,37
141333,1561,38
141334,1561,39
141335,1561,40
141336,1561,41
141337,1561,42
141338,1561,43
141339,1561,44
141340,1561,45
141341,1561,46
141342,1561,47
141343,1561,48
141344,1561,49
141345,1561,50
141346,1561,51
141347,1561,52
141348,1561,89
141349,1561,10
141350,1561,16
141351,1561,4
141352,1561,90
141353,1561,1
141395,1494,1
141396,1494,3
141397,1494,5
141398,1494,9
141399,1494,7
141400,1494,11
141401,1494,13
141402,1494,19
141403,1494,15
141404,1494,17
141405,1494,21
141406,1494,22
141407,1494,23
141408,1494,24
141409,1494,25
141410,1494,26
141411,1494,27
141412,1494,29
141413,1494,30
141414,1494,31
141415,1494,32
141416,1494,33
141417,1494,34
141418,1494,35
141419,1494,36
141420,1494,37
141421,1494,38
141422,1494,39
141423,1494,40
141424,1494,41
141425,1494,42
141426,1494,43
141427,1494,44
141428,1494,45
141429,1494,47
141430,1494,46
141431,1494,48
141432,1494,49
141433,1494,50
141434,1494,51
141435,1494,52
141436,1493,1
141437,1493,3
141438,1493,5
141439,1493,9
141440,1493,7
141441,1493,11
141442,1493,13
141443,1493,19
141444,1493,15
141445,1493,17
141446,1493,21
141447,1493,22
141448,1493,23
141449,1493,24
141450,1493,25
141451,1493,26
141452,1493,27
141453,1493,29
141454,1493,30
141455,1493,31
141456,1493,32
141457,1493,33
141458,1493,34
141459,1493,35
141460,1493,36
141461,1493,37
141462,1493,38
141463,1493,39
141464,1493,40
141465,1493,41
141466,1493,42
141467,1493,43
141468,1493,44
141469,1493,45
141470,1493,47
141471,1493,46
141472,1493,48
141473,1493,49
141474,1493,50
141475,1493,51
141476,1493,52
141477,1496,1
141478,1496,3
141479,1496,5
141480,1496,9
141481,1496,7
141482,1496,11
141483,1496,13
141484,1496,19
141485,1496,15
141486,1496,17
141487,1496,21
141488,1496,22
141489,1496,23
141490,1496,24
141491,1496,25
141492,1496,26
141493,1496,27
141494,1496,29
141495,1496,30
141496,1496,31
141497,1496,32
141498,1496,33
141499,1496,34
141500,1496,35
141501,1496,36
141502,1496,37
141503,1496,38
141504,1496,39
141505,1496,40
141506,1496,41
141507,1496,42
141508,1496,43
141509,1496,44
141510,1496,45
141511,1496,47
141512,1496,46
141513,1496,48
141514,1496,49
141515,1496,50
141516,1496,51
141517,1496,52
141518,1549,1
141519,1549,3
141520,1549,5
141521,1549,9
141522,1549,7
141523,1549,11
141524,1549,13
141525,1549,19
141526,1549,15
141527,1549,17
141528,1549,21
141529,1549,22
141530,1549,23
141531,1549,24
141532,1549,25
141533,1549,26
141534,1549,27
141535,1549,29
141536,1549,30
141537,1549,31
141538,1549,32
141539,1549,33
141540,1549,34
141541,1549,35
141542,1549,36
141543,1549,37
141544,1549,38
141545,1549,39
141546,1549,40
141547,1549,41
141548,1549,42
141549,1549,43
141550,1549,44
141551,1549,45
141552,1549,47
141553,1549,46
141554,1549,48
141555,1549,49
141556,1549,50
141557,1549,51
141558,1549,52
141559,1550,1
141560,1550,3
141561,1550,5
141562,1550,9
141563,1550,7
141564,1550,11
141565,1550,13
141566,1550,19
141567,1550,15
141568,1550,17
141569,1550,21
141570,1550,22
141571,1550,23
141572,1550,24
141573,1550,25
141574,1550,26
141575,1550,27
141576,1550,29
141577,1550,30
141578,1550,31
141579,1550,32
141580,1550,33
141581,1550,34
141582,1550,35
141583,1550,36
141584,1550,37
141585,1550,38
141586,1550,39
141587,1550,40
141588,1550,41
141589,1550,42
141590,1550,43
141591,1550,44
141592,1550,45
141593,1550,47
141594,1550,46
141595,1550,48
141596,1550,49
141597,1550,50
141598,1550,51
141599,1550,52
141600,1548,1
141601,1548,3
141602,1548,5
141603,1548,9
141604,1548,7
141605,1548,11
141606,1548,13
141607,1548,19
141608,1548,15
141609,1548,17
141610,1548,21
141611,1548,22
141612,1548,23
141613,1548,24
141614,1548,25
141615,1548,26
141616,1548,27
141617,1548,29
141618,1548,30
141619,1548,31
141620,1548,32
141621,1548,33
141622,1548,34
141623,1548,35
141624,1548,36
141625,1548,37
141626,1548,38
