id,name,driver_wage_category_id,is_standard,wage_cal_type,wage_cal_day,wage_cal_time,is_special_wage,service_type_id,seq,status,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by
0d45dc3b-c59a-78d0-5580-e6eed7163f70,ธุรการ - ค่าเบี้ยขยัน,ธุรการ - ค่าเบี้ยขยัน,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
219d39be-efc4-c4a0-6f37-a24bb029d60e,ธุรการ - ค่าประกันล่วงเวลา (ข้อ 2-4),ธุรการ - ค่าประกันล่วงหน้า (ข้อ 2-4),1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
4b0016f7-1b01-71d5-51d6-a288c07fdf8e,ธุรการ - ค่าบริการเพิ่มเติม (ข้อ 2-7),ธุรการ - ค่าบริการเพิ่มเติม (ข้อ 2-7),1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
918e9144-d707-c86a-9fb8-4f0b8dfd3817,ธุรการ - ค่าล่วงเวลาวันหยุด,ธุรการ - ค่าล่วงเวลาวันหยุด,1,PER_HOUR,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
9a1d7ad3-c855-e6c7-6108-ed3540a5a145,ธุรการ - ค่าบริการเพิ่มเติม (ข้อ 1),ธุรการ - ค่าบริการเพิ่มเติม (ข้อ 1),1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
a2d70358-3720-23b0-3f02-3f4677ef3ef7,ธุรการ - ค่าทำงานวันหยุด (ขั้นต่ำ 5ชม.),ธุรการ - ค่าทำงานวันหยุด (ขั้นต่ำ 5 ชม.),1,PER_HOUR,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
bc76c6a8-1b4d-1dfa-bde5-fe40744c0878,ธุรการ - ค่าล่วงเวลาวันทำงาน,ธุรการ - ค่าล่วงเวลาวันทำงาน,1,PER_HOUR,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
f1443898-5404-ae04-234e-a03408911520,ธุรการ - เงินเดือน,ธุรการ - เงินเดือน,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
f7804f1a-3092-bfaa-77bb-a7064f0b0799,ธุรการ - ค่าทักษะ,ธุรการ - ค่าทักษะ,1,PER_MONTH,ALL,ALL,0,เช่าขับเอง,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
0c319799-5b78-0dd3-8b59-99fbde10912c,(เชียงใหม่-เชียงราย) Bus&Sprinter - ประกันค่าเที่ยว,พขร - ประกันค่าเที่ยว,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
25f6373c-46f2-4752-69ac-88b184874529,(ภูเก็ต) Bus&Sprinter - ค่าบริการเพิ่มเติม (ข้อ 1),พขร - ค่าบริการเพิ่มเติม (ข้อ 1),1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
4a728d11-8c42-e1e6-eb98-cd48b0486467,(ภูเก็ต) Bus&Sprinter - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
4e16cac0-5ebc-0c0a-14ca-7a8137fa90f1,(ภูเก็ต) Bus&Sprinter - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
4f4bdb15-7a2d-c56c-2882-958ce04cbdc1,(เชียงใหม่-เชียงราย) Bus&Sprinter - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
553cf09f-05bc-723d-3164-1e9954a11d52,(ภูเก็ต) Bus&Sprinter - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
56f20fce-82be-e364-c134-89e414ab685c,(เชียงใหม่-เชียงราย) Bus&Sprinter - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
6b6b1db2-878f-b160-68f3-0f08de7e1e46,(เชียงใหม่-เชียงราย) Bus&Sprinter - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
6fac455e-97fb-f241-56e9-f6f6e4c60917,(เชียงใหม่-เชียงราย) Bus&Sprinter - ค่าภาษา,พขร - ค่าภาษา,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
75739c54-dc6c-32aa-1701-66b80c8c90c1,(เชียงใหม่-เชียงราย) Bus&Sprinter - ค่าบริการเพิ่มเติม (ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม (ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
97a8de23-7b25-3b13-aab8-0a63b36900e9,(ภูเก็ต) Bus&Sprinter - ค่าบริการเพิ่มเติม (ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม (ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993992f1-0241-4ac6-b39e-617369a220b2,(กทม) Bus&Sprinter - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:19:34,2023-05-22 22:49:39,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99399306-3769-4988-8326-4719fc42ca6e,(กทม) Bus&Sprinter - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:19:48,2023-05-22 22:49:53,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99399320-5657-4705-9406-e9fe70cd658b,(กทม) Bus&Sprinter - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:20:05,2023-05-22 22:50:07,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99399334-e6ab-4d78-9de5-7e2cd4b2663e,(กทม) Bus&Sprinter - ค่าบริการเพิ่มเติม(ข้อ 1),พขร - ค่าบริการเพิ่มเติม(ข้อ 1),1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:20:19,2023-05-22 22:50:23,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99399349-1998-4b93-86a9-4c7dee307ac6,(กทม) Bus&Sprinter - ค่าบริการเพิ่มเติม(ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม(ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:20:32,2023-05-22 22:50:36,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99399362-1f5c-4a35-b83d-7fcb134a4c62,(กทม) Bus&Sprinter - ค่าประกันเที่ยว,พขร - ค่าประกันเที่ยว,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:20:48,2023-05-22 22:50:49,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99399373-5143-44fe-a535-8aefe6a48150,(กทม) Bus&Sprinter - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:20:59,2023-05-22 22:51:01,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99399388-b5d1-45c1-81b6-1b06910d0787,(กทม) Bus&Sprinter - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 10:21:13,2023-05-22 22:51:43,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
b7fe9eb6-4007-7d20-a5ea-0dfc4da3254e,(เชียงใหม่-เชียงราย) Bus&Sprinter - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
e2bfdc33-997b-0544-dac3-38ca0b1296be,(ภูเก็ต) Bus&Sprinter - ประกันค่าเที่ยว,พขร - ประกันค่าเที่ยว,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
ec6459aa-c0e3-d331-e543-f9a579faa5aa,(ภูเก็ต) Bus&Sprinter - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
ee9a7d0d-624e-6c2d-ed2e-e19169e8557e,(เชียงใหม่-เชียงราย) Bus&Sprinter - ค่าบริการเพิ่มเติม (ข้อ 1),พขร - ค่าบริการเพิ่มเติม (ข้อ 1),1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
fb618a2d-f02a-7443-a9db-2287dde5d009,(ภูเก็ต) Bus&Sprinter - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
fbc4b495-8edf-3971-0e6a-2ddffe252b73,(เชียงใหม่-เชียงราย) Bus&Sprinter - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,มินิโค้ช,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
238d63ad-26de-ef55-51c3-d59eb66bf19f,(เชียงใหม่-เชียงราย) Commuter - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
483e0d6c-8012-6ba8-9d91-6676f37b15bc,(ภูเก็ต) Commuter - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
55e6608f-cda8-bd0c-b79e-5faf541cdd5f,(เชียงใหม่-เชียงราย) Commuter - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
5cce0251-bb98-64e8-8fd5-3ee5edb2679a,(ภูเก็ต) Commuter - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
61c7e3af-d5c3-192c-2a9d-fcff28300026,(เชียงใหม่-เชียงราย) Commuter - ค่าบริการเพิ่มเติม (ข้อ 1),พขร - ค่าบริการเพิ่มเติม (ข้อ 1),1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
628631c5-09a6-97fc-cc63-bb0471e57e73,(เชียงใหม่-เชียงราย) Commuter - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
657d8460-5c8d-4799-d8c2-d30175165c2e,(ภูเก็ต) Commuter - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
67846449-4e6c-5d47-fef4-6bc0f92dbf4a,(ภูเก็ต) Commuter - ค่าบริการเพิ่มเติม (ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม (ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
6a463edf-8bce-2b43-b134-82af98345df4,(เชียงใหม่-เชียงราย) Commuter - ค่าบริการเพิ่มเติม (ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม (ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
6d9233a9-42ce-38fa-9ec2-1f4c41b9dbcc,(ภูเก็ต) Commuter - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
857e38c9-7b97-bd8f-2d10-31cd0ca1e573,(ภูเก็ต) Commuter - ประกันค่าเที่ยว,พขร - ประกันค่าเที่ยว,1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
8679bd91-90bf-510f-00b7-ccb4432f2118,(เชียงใหม่-เชียงราย) Commuter - ค่าภาษา,พขร - ค่าภาษา,1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
8db97bd5-4a2d-ce08-5794-ad6f15f6cd3c,(ภูเก็ต) Commuter - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
991f6fad-92f9-4f12-b83a-0b81ed84a4a1,(กทม) Commuter - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,รถตู้,1,1,2023-05-09 10:29:26,2023-05-22 22:49:25,NULL,97c792fa-bf5b-460d-96f3-a46b705edc87,97c792fa-bf5b-460d-96f3-a46b705edc87,NULL
99398be8-eb5e-42b6-8b2a-f2d711194d8d,(กทม) Commuter - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,รถตู้,2,1,2023-05-22 09:59:54,2023-05-22 22:47:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99398c65-068b-44e8-8a2b-3c348660e980,(กทม) Commuter - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,รถตู้,3,1,2023-05-22 10:01:16,2023-05-22 22:47:44,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99398c8c-c9a4-4990-8781-d40be5833648,(กทม) Commuter - ค่าประกันเที่ยว,พขร - ค่าเที่ยว,1,PER_MONTH,ALL,ALL,0,รถตู้,10,1,2023-05-22 10:01:42,2023-05-22 22:48:56,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99398cc2-48be-42ba-ac45-ffecba5deea1,(กทม) Commuter - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,รถตู้,10,1,2023-05-22 10:02:17,2023-05-22 22:49:11,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99398cf2-9764-4aaf-8ee5-658d8dc759f5,(กทม) Commuter - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,รถตู้,10,1,2023-05-22 10:02:48,2023-05-22 22:48:01,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99398d57-f1e5-4c4d-828d-b83cce0e82b5,(กทม) Commuter - ค่าบริการเพิ่มเติม(ข้อ 1),พขร - ค่าบริการเพิ่มเติม(ข้อ 1),1,PER_MONTH,ALL,ALL,0,รถตู้,10,1,2023-05-22 10:03:55,2023-05-22 22:48:21,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
99398d77-129e-43bf-83e0-05a10d9eef42,(กทม) Commuter - ค่าบริการเพิ่มเติม(ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม(ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,รถตู้,10,1,2023-05-22 10:04:15,2023-05-22 22:48:41,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
afc7052d-085f-e106-8764-f2e6cb22aa58,(เชียงใหม่-เชียงราย) Commuter - ค่าเที่ยว,พขร - ค่าเที่ยว,1,PER_TRIP,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
c3e8085c-ca13-1196-a73b-30316392d646,(เชียงใหม่-เชียงราย) Commuter - ประกันค่าเที่ยว,พขร - ประกันค่าเที่ยว,1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
cd01e05f-3158-5ea0-1d96-823f702c7f78,(เชียงใหม่-เชียงราย) Commuter - เงินเดือน,พขร - เงินเดือน,1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
f595cbf6-71ad-69f3-6c16-31a46a0867ee,(ภูเก็ต) Commuter - ค่าบริการเพิ่มเติม (ข้อ 1),พขร - ค่าบริการเพิ่มเติม (ข้อ 1),1,PER_MONTH,ALL,ALL,0,รถตู้,100,1,2023-05-22 23:16:16,2023-05-22 23:16:16,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa5c1-2eec-423c-9314-9ce34bb3100e,(กทม) ลิมูซีน - ค่าทำงานในวันหยุด,พขร - ค่าทำงานในวันหยุด,1,PER_DAY,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:08:00,2023-05-22 23:08:00,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa5e5-fc53-42fe-88fc-eee8049c64cf,(กทม) ลิมูซีน - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,พขร - ค่าที่พักต่างจังหวัดกรณีไปค้างคืน,1,PER_DAY,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:08:24,2023-05-22 23:08:24,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa5fe-26fd-4813-b2fc-58d87fbc6a99,(กทม) ลิมูซีน - ค่าบริการดี,พขร - ค่าบริการดี,1,PER_MONTH,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:08:40,2023-05-22 23:08:40,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa625-8d8f-4533-84b4-b26bb1be0db1,(กทม) ลิมูซีน - ค่าบริการเพิ่มเติม(ข้อ 1),พขร - ค่าบริการเพิ่มเติม(ข้อ 1),1,PER_MONTH,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:09:06,2023-05-22 23:09:06,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa641-d0c9-4a34-be22-1d3a8b5492fc,(กทม) ลิมูซีน - ค่าบริการเพิ่มเติม(ข้อ 2-5),พขร - ค่าบริการเพิ่มเติม(ข้อ 2-5),1,PER_MONTH,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:09:24,2023-05-22 23:09:24,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
993aa664-39f5-4e8f-b260-d797bf972b37,(กทม) ลิมูซีน - ค่าประกันเที่ยว,พขร - ค่าประกันเที่ยว,1,PER_MONTH,ALL,ALL,0,ลิมูซีน,100,1,2023-05-22 23:09:47,2023-05-22 23:10:22,NULL,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,97c792f9-e0c0-44d5-8ce2-f2ccf54b49d7,NULL
